"player_id","pick","year","t_name","c_name","state"
313,209,2016,"University of Virginia","ACC","VA"
313,209,2016,"University of Virginia","ACC","VA"
313,209,2016,"University of Virginia","ACC","VA"
1094,210,2019,"Auburn University","SEC","AL"
1354,210,2020,"Auburn University","SEC","AL"
314,210,2016,"Baylor University","Big 12","TX"
573,210,2017,"Mississippi State University","SEC","MS"
832,210,2018,"University of Miami","ACC","FL"
315,211,2016,"Florida State University","ACC","FL"
833,211,2018,"Mississippi State University","SEC","MS"
574,211,2017,"University of California, Los Angeles","PAC-12","CA"
574,211,2017,"University of California, Los Angeles","PAC-12","CA"
574,211,2017,"University of California, Los Angeles","PAC-12","CA"
1355,211,2020,"University of Massachusetts Amherst","Independent","NE"
1355,211,2020,"University of Massachusetts Amherst","Independent","NE"
1355,211,2020,"University of Massachusetts Amherst","Independent","NE"
1355,211,2020,"University of Massachusetts Amherst","Independent","NE"
1095,211,2019,"University of Oklahoma","Big 12","OK"
1095,211,2019,"University of Oklahoma","Big 12","OK"
1095,211,2019,"University of Oklahoma","Big 12","OK"
1095,211,2019,"University of Oklahoma","Big 12","OK"
316,212,2016,"Central Michigan University","MAC","MI"
1096,212,2019,"University of South Carolina","SEC","SC"
575,212,2017,"University of South Florida","AAC","FL"
834,212,2018,"Wagner College","NEC","NY"
1356,212,2020,"Washington State University","PAC-12","WA"
835,213,2018,"Appalachian State University","SBC","NC"
317,213,2016,"Michigan State University","Big Ten","MI"
1097,213,2019,"Texas A&M University","SEC","TX"
1097,213,2019,"Texas A&M University","SEC","TX"
576,213,2017,"University of Louisville","ACC","KY"
1357,213,2020,"University of Michigan-Ann Arbor","Big Ten","MI"
1358,214,2020,"Florida State University","ACC","FL"
836,214,2018,"Stanford University","PAC-12","CA"
318,214,2016,"University of Houston","AAC","TX"
577,214,2017,"University of Washington","PAC-12","WA"
577,214,2017,"University of Washington","PAC-12","WA"
577,214,2017,"University of Washington","PAC-12","WA"
577,214,2017,"University of Washington","PAC-12","WA"
577,214,2017,"University of Washington","PAC-12","WA"
1098,214,2019,"Utah State University","MW","UT"
1360,215,2020,"Purdue University - West Lafayette","Big Ten","IN"
319,215,2016,"Texas Christian University","Big 12","TX"
837,215,2018,"The University of Alabama","SEC","AL"
578,215,2017,"University of Miami","ACC","FL"
1100,215,2019,"University of Missouri","SEC","MS"
320,216,2016,"Eastern Michigan University","MAC","MI"
579,216,2017,"Florida State University","ACC","FL"
1361,216,2020,"University of Arkansas","SEC","AR"
1101,216,2019,"University of Illinois at Urbana-Champaign","Big Ten","IL"
1101,216,2019,"University of Illinois at Urbana-Champaign","Big Ten","IL"
1101,216,2019,"University of Illinois at Urbana-Champaign","Big Ten","IL"
1101,216,2019,"University of Illinois at Urbana-Champaign","Big Ten","IL"
838,216,2018,"University of Washington","PAC-12","WA"
838,216,2018,"University of Washington","PAC-12","WA"
838,216,2018,"University of Washington","PAC-12","WA"
838,216,2018,"University of Washington","PAC-12","WA"
838,216,2018,"University of Washington","PAC-12","WA"
321,217,2016,"Baylor University","Big 12","TX"
580,217,2017,"The University of Tennessee","OVC","TN"
580,217,2017,"The University of Tennessee at Chattanooga","SoCon","TN"
1102,217,2019,"The University of Texas at Austin","Big 12","TX"
1362,217,2020,"University of Tennessee","SEC","TN"
1362,217,2020,"University of Tennessee","SEC","TN"
1362,217,2020,"University of Tennessee","SEC","TN"
1362,217,2020,"University of Tennessee","SEC","TN"
839,217,2018,"University of Washington","PAC-12","WA"
839,217,2018,"University of Washington","PAC-12","WA"
839,217,2018,"University of Washington","PAC-12","WA"
839,217,2018,"University of Washington","PAC-12","WA"
839,217,2018,"University of Washington","PAC-12","WA"
1103,218,2019,"Ohio State University","Big Ten","OH"
840,218,2018,"Tulane University","AAC","LA"
840,218,2018,"Tulane University","AAC","LA"
1363,218,2020,"University of Minnesota, Twin Cities","Big Ten","MN"
581,218,2017,"University of South Carolina","SEC","SC"
322,218,2016,"University of South Carolina","SEC","SC"
842,219,2018,"Louisiana State University - Baton Rouge","SEC","LA"
323,219,2016,"University of Arizona","PAC-12","AZ"
1364,219,2020,"University of Iowa","Big Ten","IA"
1104,219,2019,"University of Maryland, College Park","Big Ten","MD"
1104,219,2019,"University of Maryland, College Park","Big Ten","MD"
1104,219,2019,"University of Maryland, College Park","Big Ten","MD"
1104,219,2019,"University of Maryland, College Park","Big Ten","MD"
583,219,2017,"University of Miami","ACC","FL"
843,220,2018,"Florida International University","C-USA","FL"
584,220,2017,"Northwestern State University of Louisiana","SLC","LA"
1365,220,2020,"Ohio State University","Big Ten","OH"
1105,220,2019,"Texas A&M University","SEC","TX"
1105,220,2019,"Texas A&M University","SEC","TX"
324,220,2016,"University of Washington","PAC-12","WA"
324,220,2016,"University of Washington","PAC-12","WA"
324,220,2016,"University of Washington","PAC-12","WA"
324,220,2016,"University of Washington","PAC-12","WA"
324,220,2016,"University of Washington","PAC-12","WA"
1366,221,2020,"Florida International University","C-USA","FL"
1106,221,2019,"Tulane University","AAC","LA"
1106,221,2019,"Tulane University","AAC","LA"
844,221,2018,"University of Houston","AAC","TX"
325,221,2016,"University of Illinois at Urbana-Champaign","Big Ten","IL"
325,221,2016,"University of Illinois at Urbana-Champaign","Big Ten","IL"
325,221,2016,"University of Illinois at Urbana-Champaign","Big Ten","IL"
325,221,2016,"University of Illinois at Urbana-Champaign","Big Ten","IL"
585,221,2017,"Washington State University","PAC-12","WA"
1367,222,2020,"Arizona State University","PAC-12","AZ"
1107,222,2019,"Florida Atlantic University","C-USA","FL"
845,222,2018,"San Jose State University","MW","CA"
327,222,2016,"University of California, Los Angeles","PAC-12","CA"
327,222,2016,"University of California, Los Angeles","PAC-12","CA"
327,222,2016,"University of California, Los Angeles","PAC-12","CA"
586,222,2017,"University of Minnesota, Twin Cities","Big Ten","MN"
1108,223,2019,"South Dakota State University","MVFC","SD"
846,223,2018,"Temple University","AAC","PA"
1368,223,2020,"University of Memphis","AAC","TN"
587,223,2017,"University of South Carolina","SEC","SC"
328,223,2016,"Western Kentucky University","C-USA","KY"
588,224,2017,"Arizona State University","PAC-12","AZ"
329,224,2016,"Michigan State University","Big Ten","MI"
847,224,2018,"University of Georgia","SEC","GA"
1109,224,2019,"University of Georgia","SEC","GA"
330,225,2016,"Arizona State University","PAC-12","AZ"
1370,225,2020,"Michigan State University","Big Ten","MI"
1110,225,2019,"North Carolina A & T State University","Big South Conference","NC"
848,225,2018,"University of California, Berkeley","PAC-12","CA"
589,225,2017,"University of Notre Dame","ACC","IN"
1111,226,2019,"Texas Christian University","Big 12","TX"
849,226,2018,"University of Arkansas","SEC","AR"
331,226,2016,"University of Central Arkansas","ASUN","AR"
1371,226,2020,"University of Colorado Boulder","PAC-12","CO"
1112,227,2019,"James Madison University","CAA","VA"
850,227,2018,"Ohio University","MAC","OH"
1372,227,2020,"Tennessee State University","OVC","TN"
591,227,2017,"Texas Christian University","Big 12","TX"
332,227,2016,"Vanderbilt University","SEC","TN"
1113,228,2019,"Boston College","ACC","MA"
592,228,2017,"Florida State University","ACC","FL"
851,228,2018,"Oklahoma State University","Big 12","OK"
1373,228,2020,"Syracuse University","ACC","NY"
333,228,2016,"Syracuse University","ACC","NY"
1374,229,2020,"North Carolina State University - Raleigh","ACC","NC"
852,229,2018,"The University of New Mexico - Albuquerque","MW","NM"
1114,229,2019,"University of Arizona","PAC-12","AZ"
334,229,2016,"University of Houston","AAC","TX"
593,229,2017,"University of Miami","ACC","FL"
1115,230,2019,"Prairie View A & M University","SWAC","TX"
594,230,2017,"University of Louisville","ACC","KY"
1375,230,2020,"University of Memphis","AAC","TN"
853,230,2018,"University of Wisconsin - Madison","Big Ten","WI"
595,231,2017,"Alabama State University","SWAC","AL"
1376,231,2020,"James Madison University","CAA","VA"
854,231,2018,"Texas Christian University","Big 12","TX"
336,231,2016,"University of California, Los Angeles","PAC-12","CA"
336,231,2016,"University of California, Los Angeles","PAC-12","CA"
336,231,2016,"University of California, Los Angeles","PAC-12","CA"
1116,231,2019,"University of Notre Dame","ACC","IN"
337,232,2016,"Boston College","ACC","MA"
596,232,2017,"Kansas State University","Big 12","KS"
855,232,2018,"University of California, Berkeley","PAC-12","CA"
1117,232,2019,"University of Kentucky","SEC","KY"
1377,232,2020,"University of Nebraska - Lincoln","Big Ten","MA"
1377,232,2020,"University of Nebraska - Lincoln","Big Ten","MA"
1377,232,2020,"University of Nebraska - Lincoln","Big Ten","MA"
1377,232,2020,"University of Nebraska - Lincoln","Big Ten","MA"
1118,233,2019,"Auburn University","SEC","AL"
597,233,2017,"Georgia Institute of Technology","ACC","GA"
338,233,2016,"Louisiana State University - Baton Rouge","SEC","LA"
1378,233,2020,"Stanford University","PAC-12","CA"
1379,234,2020,"Baylor University","Big 12","TX"
339,234,2016,"Louisiana State University - Baton Rouge","SEC","LA"
857,234,2018,"University of North Carolina at Greensboro","SoCon","NC"
598,234,2017,"University of Pittsburgh","ACC","PA"
1119,234,2019,"University of Washington","PAC-12","WA"
1119,234,2019,"University of Washington","PAC-12","WA"
1119,234,2019,"University of Washington","PAC-12","WA"
1119,234,2019,"University of Washington","PAC-12","WA"
1119,234,2019,"University of Washington","PAC-12","WA"
599,235,2017,"Auburn University","SEC","AL"
1120,235,2019,"Auburn University","SEC","AL"
1380,235,2020,"Ohio State University","Big Ten","OH"
340,235,2016,"Sam Houston State University","WAC","TX"
858,235,2018,"Syracuse University","ACC","NY"
1381,236,2020,"Texas Christian University","Big 12","TX"
859,236,2018,"The University of Alabama","SEC","AL"
341,236,2016,"University of Washington","PAC-12","WA"
341,236,2016,"University of Washington","PAC-12","WA"
341,236,2016,"University of Washington","PAC-12","WA"
341,236,2016,"University of Washington","PAC-12","WA"
341,236,2016,"University of Washington","PAC-12","WA"
860,237,2018,"San Diego State University","MW","CA"
1382,237,2020,"Tulane University","AAC","LA"
1382,237,2020,"Tulane University","AAC","LA"
342,237,2016,"University of California, Berkeley","PAC-12","CA"
1122,237,2019,"University of Georgia","SEC","GA"
601,237,2017,"Virginia Polytechnic Institute and State University","ACC","VA"
343,238,2016,"University of California, Los Angeles","PAC-12","CA"
343,238,2016,"University of California, Los Angeles","PAC-12","CA"
343,238,2016,"University of California, Los Angeles","PAC-12","CA"
1383,238,2020,"University of South Carolina","SEC","SC"
602,238,2017,"Utah State University","MW","UT"
862,239,2018,"Mississippi State University","SEC","MS"
603,239,2017,"Ohio State University","Big Ten","OH"
1124,239,2019,"University of Oregon","PAC-12","OR"
1384,239,2020,"University of Pittsburgh","ACC","PA"
345,240,2016,"Florida State University","ACC","FL"
863,240,2018,"Middle Tennessee State University","C-USA","TN"
1385,240,2020,"Mississippi State University","SEC","MS"
604,240,2017,"University of Miami","ACC","FL"
1125,240,2019,"University of Utah","PAC-12","UT"
346,241,2016,"Clemson University","ACC","SC"
1386,241,2020,"Temple University","AAC","PA"
605,241,2017,"University of California, Berkeley","PAC-12","CA"
1126,241,2019,"University of Oregon","PAC-12","OR"
864,241,2018,"Virginia Polytechnic Institute and State University","ACC","VA"
1127,242,2019,"University of Cincinnati","AAC","OH"
347,242,2016,"University of Georgia","SEC","GA"
865,242,2018,"University of Miami","ACC","FL"
1387,242,2020,"University of Miami","ACC","FL"
606,242,2017,"University of North Carolina at Greensboro","SoCon","NC"
607,243,2017,"Baylor University","Big 12","TX"
1388,243,2020,"Marshall University","C-USA","WV"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
1128,243,2019,"Pennsylvania State University","Big Ten","PA"
348,243,2016,"University of California, Berkeley","PAC-12","CA"
866,243,2018,"Western Carolina University","SoCon","NC"
349,244,2016,"Clemson University","ACC","SC"
867,244,2018,"Southern Methodist University","AAC","TX"
1129,244,2019,"University of Idaho","Big Sky Conference","ID"
1389,244,2020,"University of Iowa","Big Ten","IA"
608,244,2017,"University of Toledo","MAC","OH"
868,245,2018,"Louisiana State University - Baton Rouge","SEC","LA"
609,245,2017,"North Carolina State University - Raleigh","ACC","NC"
1130,245,2019,"Syracuse University","ACC","NY"
350,245,2016,"University of Illinois at Urbana-Champaign","Big Ten","IL"
350,245,2016,"University of Illinois at Urbana-Champaign","Big Ten","IL"
350,245,2016,"University of Illinois at Urbana-Champaign","Big Ten","IL"
350,245,2016,"University of Illinois at Urbana-Champaign","Big Ten","IL"
1390,245,2020,"University of Louisiana at Lafayette","SBC","LA"
1391,246,2020,"Navy","Independent","VA"
351,246,2016,"Temple University","AAC","PA"
869,246,2018,"The University of Alabama","SEC","AL"
610,246,2017,"University of Colorado Boulder","PAC-12","CO"
1131,246,2019,"University of Mississippi","SEC","MS"
352,247,2016,"Clemson University","ACC","SC"
1132,247,2019,"Colorado State University","MW","CO"
611,247,2017,"Louisiana State University - Baton Rouge","SEC","LA"
870,247,2018,"Mississippi State University","SEC","MS"
1392,247,2020,"University of Minnesota, Twin Cities","Big Ten","MN"
1393,248,2020,"Miami University-Oxford","MAC","OH"
1133,248,2019,"Morgan State University","MEAC","MD"
871,248,2018,"Southeast Missouri State University","OVC","MO"
353,248,2016,"University of Iowa","Big Ten","IA"
1394,249,2020,"Mississippi State University","SEC","MS"
613,249,2017,"Oklahoma State University","Big 12","OK"
1134,249,2019,"Temple University","AAC","PA"
872,249,2018,"University of Toledo","MAC","OH"
354,249,2016,"Western Kentucky University","C-USA","KY"
1395,250,2020,"Clemson University","ACC","SC"
614,250,2017,"Eastern Michigan University","MAC","MI"
873,250,2018,"Florida State University","ACC","FL"
1135,250,2019,"United States Air Force Academy","MW","CO"
355,250,2016,"University of Arizona","PAC-12","AZ"
1396,251,2020,"Louisiana State University - Baton Rouge","SEC","LA"
874,251,2018,"Northwestern State University of Louisiana","SLC","LA"
1136,251,2019,"Texas Tech University","Big 12","TX"
615,251,2017,"University at Buffalo","MAC","NY"
356,251,2016,"University of Oregon","PAC-12","OR"
1397,252,2020,"Florida State University","ACC","FL"
357,252,2016,"Montana State University","Big Sky Conference","MT"
616,252,2017,"North Carolina State University - Raleigh","ACC","NC"
1137,252,2019,"University of Mississippi","SEC","MS"
875,252,2018,"University of Mississippi","SEC","MS"
876,253,2018,"Florida State University","ACC","FL"
1138,253,2019,"Oklahoma State University","Big 12","OK"
617,253,2017,"University of Mississippi","SEC","MS"
358,253,2016,"University of Southern Mississippi","C-USA","MS"
1139,254,2019,"University of California, Los Angeles","PAC-12","CA"
1139,254,2019,"University of California, Los Angeles","PAC-12","CA"
1139,254,2019,"University of California, Los Angeles","PAC-12","CA"
877,254,2018,"University of Cincinnati","AAC","OH"
1399,254,2020,"University of North Dakota","MVFC","ND"
1400,255,2020,"University of Georgia","SEC","GA"
878,255,2018,"University of North Carolina at Greensboro","SoCon","NC"
879,256,2018,"Southern Methodist University","AAC","TX"
